,source,retweets,Text,timestamp,userlocation
1442,Twitter for Android,1.0,"Today's wine is a 92+ pnt great value sauv blanc from #Marlborough (#NewZealand)

Honey lime floral grapefruit mine… https://t.co/ThW0tSjfnZ",2022-09-15 23:33:01,"Chicago, IL"
1443,Twitter for iPad,0.0,Is a chilled bottle of #wine ruined if it later warms back up? @WineSpectator's Dr. Vinny debunks a common myth abo… https://t.co/E2Nxm2J7O0,2022-09-15 23:28:29,"West Vancouver BC, Canada "
1444,Twitter for iPhone,1.0,Happening now! Join @NFTspeakeazy @Calidrew and me 🙋🏻‍♀️ for the Cardano #Wine &amp; Spirits Mixer 🥳🥳  #TwitterSpaces… https://t.co/14E0gzICm9,2022-09-15 23:27:38,"Philadelphia, PA"
1445,Twitter for iPhone,6.0,RT @BartlettBacchus: Giving this 2016 #BlackStallion Estate Cabernet from the Gaspare Vineyard a try tonight. Burgers (bison) setup and rea…,2022-09-15 23:27:28,westport washington
1446,Twitter for iPhone,6.0,Giving this 2016 #BlackStallion Estate Cabernet from the Gaspare Vineyard a try tonight. Burgers (bison) setup and… https://t.co/KtNvxdj4Uw,2022-09-15 23:25:33,"SoCal, Napa Valley....or an airport somewhere"
1447,Twitter Web App,1.0,"RT @KentPiano: OK!! 🥂 Laithwaites wine magazine .. my review published Chile 🇨🇱 Wolf 🐺 Point 👉🏼 Sauvignon Blanc, bargain delicious white 😋💕…",2022-09-15 23:24:36,
1448,Twitter for iPhone,0.0,One month left to submit your harvest and program photos and videos!  Deadline is October 15! #tbt #enology #winery… https://t.co/Z5dT13tPpZ,2022-09-15 23:24:13,United States
1449,CellarTracker,0.0,Drinking 2019 Mer Soleil Chardonnay Silver Unoaked - #wine https://t.co/DOGkhmyFrP,2022-09-15 23:23:46,Chicago
1450,Twitter for Android,2.0,"I opened this bottle of @foursightwines 2018 Charles Vineyard Pinot Noir. To me, it has tastes of plum and baking s… https://t.co/glGMf9p1IJ",2022-09-15 23:18:30,NorCal
1451,Twitter for iPhone,9.0,"RT @visitportugal: As September is #harvest season, how about finding out how #wine is made?  The #Douro and #Alentejo are the Portuguese r…",2022-09-15 23:18:04,United Kingdom & Thailand
1452,Even Newer Ditto,2.0,RT @ucfoodietv: What's a bookstore? Here are 10 Bookstores Worth Traveling For. https://t.co/kopM8srxN4 #bookstores #Paris #ShakespeareAndC…,2022-09-15 23:17:19,Outer Space
1453,Buffer,2.0,What's a bookstore? Here are 10 Bookstores Worth Traveling For. https://t.co/kopM8srxN4 #bookstores #Paris… https://t.co/UrLPyHKE3U,2022-09-15 23:16:02,Global
1454,Hootsuite Inc.,0.0,Football Flavor: 6 Perfectly Paired #Wine &amp; Apps Recommendations | @VinePair https://t.co/3OWvBfVx8l https://t.co/sjPQhUHfhp,2022-09-15 23:15:41,Laguna Beach
1455,Hootsuite Inc.,2.0,"Looking for a big, balanced, and velvety Cabernet Sauvignon? Don't miss Robert Craig's 2019 Spring Mountain Cab fro… https://t.co/2H2diR1MQg",2022-09-15 23:14:14,Metaverse
1456,newsy.co,0.0,"The Weekend in Beer – Beginning September 15, 2022 - https://t.co/t5sXTxKerP #beer #beernews #craftbeer #dailykeg #brewery #wine #liquor",2022-09-15 23:12:06,"New York City, NY"
1457,Twitter Web App,4.0,"RT @quench_mag: Pinot Noir &amp; Chardonnay By-The-Sea

In this article from the 2021/2022 Winter Edition, Craig Pinhey tells us why it's quite…",2022-09-15 23:11:25,
1458,TweetDeck,4.0,"RT @quench_mag: Pinot Noir &amp; Chardonnay By-The-Sea

In this article from the 2021/2022 Winter Edition, Craig Pinhey tells us why it's quite…",2022-09-15 23:10:38,"Rothesay, New Brunswick"
1459,Twitter Web App,32.0,"RT @DemiCassiani: Choose your glass …
.
#photography by Brigitte R. Winkler #wine #champagne #vineyard #france #travel #wanderlust @domperi…",2022-09-15 23:10:36,Hollywood
1460,Twitter for iPhone,0.0,@_drazzari @Stolpman_Wines @BallardCanyon @boozychef @jflorez @bonfantimike @DemiCassiani @Kerryloves2trvl… https://t.co/YznHW8lLk8,2022-09-15 23:10:21,Somewhere sipping wine...
1461,TweetDeck,0.0,"“Wine makes daily living easier, less hurried, with fewer tensions and more tolerance.” ~ Benjamin Franklin #wine #wiyg #foodies #quotes",2022-09-15 23:10:00,
1462,Twitter Web App,1.0,"OK!! 🥂 Laithwaites wine magazine .. my review published Chile 🇨🇱 Wolf 🐺 Point 👉🏼 Sauvignon Blanc, bargain delicious… https://t.co/vnxbGz7Dhg",2022-09-15 23:09:34,
1463,Twitter for Android,0.0,"#Instagram(-story) 😊 #ADifferentStage #wine #night #show #another #🍷🍷 #mate #❤❤ #thanks #AdrianG 

@GaryBarlow https://t.co/5NvSPrvQc4",2022-09-15 23:07:28,Europe
1464,Twitter Web App,2.0,RT @winsordobbin: Why this is the week to get reacquainted with #grenache. #wine #winelovers. @yalumba #internationalgrenacheday https://t.…,2022-09-15 23:05:15,"Angaston, South Australia"
1465,Twitter for Android,3.0,The idea is great 🤣🍷🍇😎#wine #winelover #winelovers #bikelife #bicycle https://t.co/W51WyrNrxx,2022-09-15 23:02:32,Dresden Germany
1466,Sentiment Analysis by Yash,0.0,"Priv̡ate Eyelines - Have I Got Fake #Brexit News for #EU 😄

👉👉https://t.co/sLLYSgqUKN

#eiffeltower #wine #paris… https://t.co/QKPbGlzrwH",2022-09-15 23:02:12,"SPARKS GLENCOE, MD"
1467,PLANOLY,0.0,Last month our team was lucky enough to experience the International Pinot Noir Celebration amongst many of our fri… https://t.co/eNCdQiXvB6,2022-09-15 23:01:22,"Newberg, Oregon"
1468,Paper.li,0.0,"🍷📝 A #Wine Writers Journal 📝🍷
 https://t.co/zoetahuWAO 🍇  Featuring @timatkin @ReverseWineSnob @wawinereport #wine #ribolifamilywine",2022-09-15 22:59:54,Global
1469,Twitter for iPhone,3.0,RT @Charlesfrize: #Wine - Becoming Familiar with The #Alcoholic #Beverage #FrizeMedia - https://t.co/YYF3BAAA7k @Charlesfrize @FrizeFriedo…,2022-09-15 22:58:01,
1470,Twitter Web App,2.0,RT @MichaelChelus: ICYMI on the #NittanyEpicurean the 2020 #Marsanne from @ancwine #wine #washington #washingtonwine #washingtonstate #wawi…,2022-09-15 22:57:25,
1471,Twittimer,0.0,"All About Wine is LIVE in 5-minutes with show host, Ron! Tune in. 

BTR: https://t.co/nkAtykOtbC
Mixcloud:… https://t.co/q0vddMHroF",2022-09-15 22:55:03,
1472,Twitter Web App,12.0,"RT @DivaVinophile: Grilled chimichurri skirt #steak + low-intervention #sangiovese 👌
Tasting notes👉 https://t.co/5azcpKNXT4
#wine #winelove…",2022-09-15 22:49:43,I wish I was in Spain
1473,Twitter Web App,3.0,"RT @SpiritsReviews: According to @JessicaNDupuy's column for @WineReviewOnlin, @VaraWine + Distillery makes #Gin and #Brandy in addition to…",2022-09-15 22:49:09,
1474,TweetDeck,0.0,"Sit back and relax with beautiful #food, good company and free-flowing bubbly! #wine #whatson #sydney @sir_stamford… https://t.co/QEZ927BS3c",2022-09-15 22:48:00,Sydney
1475,CellarTracker,0.0,Drinking 2011 Peacock Family Vineyard Cabernet Sauvignon - #wine https://t.co/aNUgzRs8SX,2022-09-15 22:47:56,Nashvegas
1476,Twitter Web App,0.0,I suppose sorbet is a better use for the Muscadine grape than #wine. https://t.co/v115Awe5cp,2022-09-15 22:46:13,"Los Angeles, CA"
1477,Twitter for iPhone,0.0,It is back to the beach for Hunter Valley #wine producers. @huntervalleywc #Sydney #BalmoralBeach #food #festival… https://t.co/njtWV5zAQf,2022-09-15 22:46:03,"Cygnet, Tasmania"
1478,Twitter for Android,0.0,"Have you tasted wines from the #douro region?

Quinta dos Aciprestes Reserva 2017

Notes: Red and black fruit aroma… https://t.co/HqiF6EZvIe",2022-09-15 22:45:54,
1479,Twitter Web App,2.0,RT @MichaelChelus: ICYMI on the #NittanyEpicurean the 2020 #Marsanne from @ancwine #wine #washington #washingtonwine #washingtonstate #wawi…,2022-09-15 22:44:20,Seattle
1480,Twitter Web App,1.0,RT @Eternal_Wines: We are pouring in Boise the next 2 days. Albertsons 5-8pm tonight Tastings tmrw 5-8pm. Jovinos now. #WallaWallaWine #Wal…,2022-09-15 22:44:11,Seattle
1481,IFTTT,0.0,Do you know about our award winning #wine blo g? New posts every #WineWednesday. Sign up to never miss a post.… https://t.co/bjDAtothe9,2022-09-15 22:44:08,Paso Robles
1482,Buffer,0.0,"🇫🇷 🍷 On day 2, lovely 2018 #LAVAU #Vacqueyras (92 pts, $27) has balanced, ripe dark berry, smoky, spice &amp; earth not… https://t.co/NHHfY81D6V",2022-09-15 22:44:01,"Toronto, ON"
1483,Twitter for Android,4.0,RT @innovarum_: The #bioeconomy spreads along many areas in the #EU #PrimarySector 📌like #dairy #poultry #livestock #OliveOil #crops #wine…,2022-09-15 22:41:31,European Union
1484,newsy.co,0.0,Left Hand Brewing Releases Pumpkin Spice Latte Nitro &amp;amp; Oktoberfest - https://t.co/K9bnZgzvlv #beer #beernews… https://t.co/ekBzDMd4yq,2022-09-15 22:40:51,"New York City, NY"
1485,SocialBee.io v2,0.0,91-93 point sparkling (traditional method) rosé from high altitude vines. Today's Bulk Buy Insider Deal is the Cruz… https://t.co/WE7ht6j50L,2022-09-15 22:40:00,"Twin Cities, MN"
1486,Twitter Web App,0.0,"Got my order from the #winetasting, oh and the bill! @DebinHiltonHead @jwalkermobile 
#winelover #wine #wino #wine… https://t.co/J5A5pHpqQ5",2022-09-15 22:38:49,United States
1487,Information Critical,1.0,"RT @LukesCapeCod: For a limited time only, when you order a case of @ClineCellars you'll get $24 back! Choose between free delivery or pick…",2022-09-15 22:33:56,Virginia
1488,Information Critical,1.0,RT @katw528: For all those who were interested in the wine advent calendar I get every year. It’s back for preorders now.  And it’s awesome…,2022-09-15 22:32:56,Virginia
1489,CellarTracker,0.0,Tasting 2019 Far Mountain Chardonnay Myrna - #wine https://t.co/JZW51SZI7Z,2022-09-15 22:23:23,"Bloomington, MN"
1490,Twitter for iPhone,0.0,"Thinking it’s between these two for my birthday dinner tonight

Steak 

Which would you pick? 👇
#wine… https://t.co/pj5DZxaUJj",2022-09-15 22:20:34,"Bentonville, AR"
1491,Tweet Suite,0.0,Some speciality niches we work with are in the #wine #fitness #wellness #auto industries https://t.co/WzImmhBGZH https://t.co/KI9GG84moM,2022-09-15 22:20:08,"Naples, FL"
1492,CellarTracker,0.0,Tasting 2019 Raymond Vineyard &amp; Cellar Cabernet Sauvignon Reserve Selection - #wine https://t.co/e39nYE2cf8,2022-09-15 22:17:48,"Bloomington, MN"
1493,dlvr.it,0.0,The Best Things to Eat in Florence Italy https://t.co/lnTTeG0d2r #winelovers #wine #foodie https://t.co/VdpwkHUask,2022-09-15 22:17:34,"Dallas, TX"
1494,Twitter for iPhone,1.0,"RT @wineblogman: 06 Domaine Grand Veneur Châteauneuf-du-Pape Alain Jaume &amp; Fils. PnP beautiful classic aromas of graphite, black currants,…",2022-09-15 22:16:42,windsor UK
1495,Twitter for iPhone,10.0,RT @MattStarrFineA1: I recently sold a t-shirt with a print of my work of art called “Mammoth Bottle of Wine” in my TeePublic art shop.…,2022-09-15 22:16:02,"Richardson, TX"
1496,Twitter for Android,1.0,"RT @wivteam: Yes, that's right. What happens in real life also happens in The Wineverse. 
Harvest continues and we're stocked about this ye…",2022-09-15 22:16:01,"Hampton Roads, VA"
1497,Twitter for Android,0.0,"A shoutout today to my friends @RobertCraigWine for producing an amazing 2022 selection. For those who do not know,… https://t.co/KEivY12SOv",2022-09-15 22:12:54,"Phoenixville, PA"
1498,Twitter for Android,0.0,Saturday's the perfect time for some #wine &amp; #jazz harmonica! https://t.co/qQAYnHyudj,2022-09-15 22:12:29,"Pittsburgh, PA"
1499,Twitter for iPhone,12.0,"RT @DivaVinophile: Grilled chimichurri skirt #steak + low-intervention #sangiovese 👌
Tasting notes👉 https://t.co/5azcpKNXT4
#wine #winelove…",2022-09-15 22:11:34,"Napa, CA"
1500,Twitter for iPhone,4.0,RT @RealWineGuru: Wine Review: Reds from the SuperValu French &amp; German Wine Sale: The French and German wine sale continues at SuperValu. H…,2022-09-15 22:09:42,windsor UK
1501,newsy.co,0.0,Bale Breaker Brewing Launches ’22 Hop Season With Canned and Draft Fresh Hop IPAs - https://t.co/Krel7bfTXP #beer… https://t.co/4Jz3iIreAq,2022-09-15 22:09:40,"New York City, NY"
1502,Hootsuite Inc.,0.0,"Enjoy the best pasta you can only get here at Venezia! Come soon and enjoy the best Italian food in Miami Beach!
We… https://t.co/jXSa41rTGQ",2022-09-15 22:06:45,"Miami Beach, FL"
1503,TweetDeck,0.0,"Advance subscribers: Get a sneak peek at the Buying Guide form @WineSpectator's Nov. 15, 2022, issue, which feature… https://t.co/ltmUDo8Sfi",2022-09-15 22:03:00,"New York, NY; Napa, CA"
1504,Twitter Web App,1.0,RT @ucfoodietv: Stay at home and make this. Our One Pan Spanish Chicken https://t.co/Vz2FZzS0OJ #OnePan #SpanishChicken #travel #food #wine…,2022-09-15 22:02:29,
1505,Hootsuite Inc.,0.0,"🥃🍷Find Out why Main Street Market was Voted Your Favorite Liquor Store and Best Wine Selection.  👉Also, check out o… https://t.co/eUIGwnuI7L",2022-09-15 22:01:20,"Scottsbluff, NE"
1506,LaterMedia,0.0,Vroom vroom! Beep beep! Move on over because Moke &amp; Wine Tours is coming to #TheGreatTasteOfEuropa Wine &amp; Food Fest… https://t.co/ucwRgzPtM5,2022-09-15 22:01:17,"Temecula, CA"
1507,Farm Machinery,1.0,"RT @RobDeFriese: TOMORROW (Fri): Kick-off yer weekend right with us @coppermuleaz, 6-8pm!  Excellent food &amp; drink, and LIVE MUSIC (covers &amp;…",2022-09-15 22:00:04,"England, United Kingdom"
1508,Twitter for iPhone,2.0,RT @springmountaind: It has been busy and hot up on #SpringMountain! Schweiger Vineyards are in the thick of harvesting the #Malbec and #Me…,2022-09-15 22:00:00,"Napa, California"
1509,Twitter for iPhone,3.0,RT @Charlesfrize: #Wine - Becoming Familiar with The #Alcoholic #Beverage #FrizeMedia - https://t.co/YYF3BAAA7k @Charlesfrize @FrizeFriedo…,2022-09-15 21:59:19,"Manchester, England"
1510,Twitter for iPhone,3.0,RT @Charlesfrize: What is #Wine - A Basic Introduction #drink #beverage #FrizeMedia - https://t.co/L3A870qyt0 @Charlesfrize @FrizeFriedo #D…,2022-09-15 21:59:17,"Manchester, England"
1511,dlvr.it,5.0,RT @RealWineGuru: A Taste of Riboli Family Wines in Paso Robles: Just a few days after judging the Central Coast Wine Competition in Paso R…,2022-09-15 21:58:08,"UK EU France, Aube, Argentina"
1512,Twitter Web App,1.0,"TOMORROW (Fri): Kick-off yer weekend right with us @coppermuleaz, 6-8pm!  Excellent food &amp; drink, and LIVE MUSIC (c… https://t.co/HuBpre171N",2022-09-15 21:57:20,"Phoenix, AZ"
1513,Twitter Web App,130.0,"RT @cuveecollective: Giveaway Time 🎉  Who wants a Robert Craig Wine NFT?!! Giveaway starts today &amp; ends Tue, Sep 20. Winner will be announc…",2022-09-15 21:50:16,London
1514,Sprout Social,1.0,"5 #Wine Tasting Party Ideas: Themes &amp; Planning Tips

https://t.co/GDbz3hn09s https://t.co/bzeWIcElZb",2022-09-15 21:48:01,California Wine Country
1515,Instagram,0.0,"Home + golden hour = keep it simple…
⁠⁠.⁠
.⁠
.⁠
. ⁠

⁠#winespectator #notesontasting #wine #winewriter #rosé… https://t.co/xtQY6XIQfM",2022-09-15 21:47:20,"New York, NY"
1516,Twitter Web App,0.0,"Doppio Passo Primitivo Wine Launches in the US 
https://t.co/YgItDon0cG 

#wine #drinking #CraftBeerNews #CraftBeer… https://t.co/XJC2F9k50c",2022-09-15 21:46:48,"San Diego, Ca"
1517,Twitter Web App,32.0,"RT @DemiCassiani: Choose your glass …
.
#photography by Brigitte R. Winkler #wine #champagne #vineyard #france #travel #wanderlust @domperi…",2022-09-15 21:45:16,"Derry, Northern Ireland"
1518,IFTTT,0.0,Welcome to Sesame Street for adults! #WinephabetStreet is a monthly series. New month = new letter = new #wine! https://t.co/uw3dB53cLn,2022-09-15 21:44:22,"Fresno, CA"
1519,Twitter for Android,5.0,RT @CLEWineGuy: Tonight’s pour! #wine @STBHills https://t.co/0BKdLcRZxx,2022-09-15 21:39:12,
1520,Twitter for iPad,1.0,For all those who were interested in the wine advent calendar I get every year. It’s back for preorders now.  And i… https://t.co/ugaP6LKaOp,2022-09-15 21:38:10,"Columbus, OH"
1521,Twitter Web App,5.0,RT @RealWineGuru: A Taste of Riboli Family Wines in Paso Robles: Just a few days after judging the Central Coast Wine Competition in Paso R…,2022-09-15 21:35:34,"Napa Valley, New York City"
1522,Twitter for iPhone,0.0,Today I finally finished prepping and painting the shipping container doors! I’ve put this off for over a year - re… https://t.co/qDf6iv0bBY,2022-09-15 21:31:59,Bristol & Somerset
1523,Twitter for Android,1.0,ADA News: #Cardano #Blockchain to Ensure Quality of Georgian #Wine ✌😁🤝🍇🍷 https://t.co/NHk1xFPeWQ,2022-09-15 21:30:06,
1524,Twitter Web App,10.0,RT @MattStarrFineA1: I recently sold a t-shirt with a print of my work of art called “Mammoth Bottle of Wine” in my TeePublic art shop.…,2022-09-15 21:25:46,Tampa FL
1525,Twitter Web App,0.0,There's still some space for tomorrow's @SiduriWines 5-Course #PigNPinot #WineDinner #wine #pinot #datenight… https://t.co/QsYzfXelvv,2022-09-15 21:24:41,"San Diego, CA"
1526,SocialRabbit Plugin,0.0,"The stock is limited - order today! 🔥 Whiskey Glass

$24.99

FREE Shipping 🌍

Tag a friend who would love this!… https://t.co/LMaBV1YmzE",2022-09-15 21:23:48,
1527,DomainApeBot,2.0,"RT @TopRankDomains: The Domain https://t.co/1SO11jEnDj is For Sale or Lease

View Our Portfolio of Wine-Related Domains at:

https://t.co/R…",2022-09-15 21:22:29,Metaverse
1528,Twitter for iPhone,0.0,#new #wine in including #house of #dragon #houseofdragon #red #redwine #cabernetsauvignon #pinotnoir #got… https://t.co/Z7E1XGouuo,2022-09-15 21:19:17,"Dearborn Heights, MI"
1529,Wine PLOW,0.0,"Fred Franzia, champion of affordable wine who conceived 'Two-Buck C... (Los Angeles Times)

Consumers were found to… https://t.co/mzXnHEVjK3",2022-09-15 21:18:58,Internet
1530,Twitter for iPhone,1.0,RT @SherondaBlagmon: I’m #sober #asf but I done tripped &amp; fell like I done had some #wine 😂🤣🥂🥂🥂🥂🥂🍷🍷🥂🍷🥂🥂🥂🥂🥂🥂🥂🥂🥂🍷🍷🍷🥂🥂🥂🥂🥂🍷🥂🥂🍷🍷🥂🥂🍷🍷🥂🥂🥂🍷🥂🥂🥂,2022-09-15 21:17:33,
1531,Twitter for iPhone,1.0,RT @SherondaBlagmon: I like to be wined &amp; dined 🍷#wine,2022-09-15 21:17:29,
1532,Twitter for Android,0.0,Friday #wine might be needed,2022-09-15 21:16:55,coalisland
1533,Twitter Web App,2.0,"The Domain https://t.co/1SO11jEnDj is For Sale or Lease

View Our Portfolio of Wine-Related Domains at:… https://t.co/4hpNK8km2v",2022-09-15 21:15:21,
1534,Buffer,0.0,Taste Hawaii before you get there. Jetsetter Mai Tai. https://t.co/I74stXEG9z #maitai #hawaii #travel #food #wine… https://t.co/7zZh7XhlX5,2022-09-15 21:15:05,Global
1535,TextCapture,0.0,"Layered Wine Scene, Layered Art, Wine Lover Gift
 #Layered #scene #LoverGift #art #wine #CreationsbyCasady

👉… https://t.co/FY4m6nHyZv",2022-09-15 21:13:16,"GREENLEAF, WI 🇺🇸🇺🇸🇺🇸"
1536,Sprout Social,0.0,"No matter what you collect, standard homeowners insurance likely isn't enough for your most treasured investments.… https://t.co/ZIVMSooUYT",2022-09-15 21:13:03,United States
1537,Retweet Tweets,1.0,RT @RogerOverall: Huzzah! A new Spierkater’s Gallimaufry has been birthed #podcast #foodanddrink #wine #comedy https://t.co/YQ9HYurrV0 on #…,2022-09-15 21:12:31,Manchester
1538,abhinavc,0.0,"3D Layered Wine Scene, Layered Art, Wine Lover Gift
 #Layered #LoverGift #scene #art #wine #CreationsbyCasady

👉… https://t.co/FueZtcRUnP",2022-09-15 21:12:24,►►►
